,CR,EV,PE,LA,CA,R^2
7764,0.0,0.029,-0.019,0.332,0.0,0.3595705598206268
7765,-0.058,0.063,0.029,0.396,0.0,0.7561635832955281
7766,0.059000000000000004,0.134,-0.026,0.0,0.312,0.7939443809229993
7767,-0.039,0.063,-0.081,0.204,-0.172,0.03355533918077669
7768,0.0,0.036,-0.007,0.734,0.0,0.7614013670785198
7769,0.0,0.294,0.173,-0.194,0.053,0.633234218122271
7770,0.0,0.393,0.0,0.0,0.064,0.7324486776915343
7771,0.0,0.0,0.0,0.0,0.033,0.6429084052975971
7772,0.049,0.078,0.0,0.0,0.493,0.5479521616097056
7773,0.0,-0.033,-0.054,0.0,0.0,0.34671207318658503
7774,-0.026,0.0,0.0,0.662,0.551,0.9774038042397746
7775,0.0,0.0,0.476,0.0,0.0,0.6643312505408507
7776,0.0,-0.173,0.114,0.0,1.417,0.6781722349501665
7777,0.096,0.038,0.036,0.447,0.0,0.5903286636997083
7778,-0.059,0.0,0.0,0.0,0.0,0.16979026075010106
7779,0.0,-0.122,-0.028,0.0,0.771,0.5378317145168727
7780,0.023,0.091,0.045,0.407,0.37,0.8310626242101751
7781,-0.04,0.0,0.074,0.251,0.191,0.7262595329298301
7782,0.0,0.041,-0.037,0.0,0.434,0.32837519143227534
7783,-0.131,0.018,0.051,0.0,0.147,0.9227097789237035
7784,0.136,0.068,0.216,0.665,0.0,0.8436650694323204
7785,0.179,0.124,0.24,0.589,0.0,0.7052168755958546
7786,0.21399999999999997,0.0,0.999,0.0,0.0,0.7521610549666803
7787,0.0,0.0,0.058,1.121,0.0,0.7990100278118595
7788,-0.325,0.107,-0.081,0.393,0.0,0.4151148133282875
7789,0.0,0.0,0.244,0.0,0.0,0.32946302842486164
7790,-0.061,0.0,-0.011999999999999997,0.0,2.405,0.7194065916669607
7791,0.5489999999999999,0.059,0.025,0.0,0.088,0.8156806751371274
7792,0.073,0.041,0.023,0.0,0.0,0.4907481123922065
7793,0.0,0.0,0.119,0.77,0.0,0.8004218504560493
7794,-0.093,0.238,0.343,0.324,0.029,0.9072785353134413
7795,0.06,0.05,0.048,0.944,0.0,0.695989136852317
7796,0.0,0.0,0.0,0.0,0.194,0.17771810433199708
7797,0.102,-0.135,0.11499999999999999,0.946,0.0,0.8253459750678049
7798,0.707,0.0,0.49,0.0,0.024,0.5865223136693076
7799,0.072,-0.134,0.031,0.0,0.291,0.6841440616435202
7800,0.282,-0.177,0.518,0.461,0.0,0.8263387464025005
7801,0.152,0.365,0.065,0.136,0.0,0.9280103812741335
7802,0.0,-0.032,0.0,0.0,0.164,0.20589018184388796
7803,-0.213,0.0,0.0,0.492,0.289,0.6268386686211134
7804,0.068,0.052,0.031,0.0,0.169,0.47317685144224764
7805,0.091,0.126,0.191,0.0,0.0,0.6161030938834307
7806,0.0,0.104,0.108,0.0,0.323,0.654216792138296
7807,0.06,0.0,0.0,0.0,0.0,-0.0340185179709791
7808,0.043,0.034,0.0,0.395,0.159,0.7617663601967144
7809,0.039,0.018,0.055,0.661,0.0,0.8128144271023514
7810,0.0,-0.622,-0.617,0.0,0.0,0.6907752727221088
7811,0.0,0.0,0.0,0.82,0.0,0.4890169262099624
7812,0.154,0.0,0.12,0.516,-0.224,0.4431410235672145
7813,2.1069999999999998,-0.196,0.053,0.523,0.01,0.9585970923899749
7814,0.034,0.0,0.0,0.848,0.0,0.6489704561815197
7815,0.0,0.025,0.0,0.953,0.0,0.7065200675494389
7816,0.0,0.0,0.203,0.71,0.0,0.6959942000917914
7817,-0.481,0.123,0.14,0.865,0.0,0.8628693283242137
7818,-0.026999999999999996,0.052,0.064,0.0,-0.34,0.7044214635677364
7819,-0.024,0.142,0.0,0.454,0.0,0.4661592384520743
7820,0.024,-0.012,0.023,0.37,0.0,0.5533284691586522
7821,0.0,0.1,0.07600000000000001,0.497,0.0,0.6003047695514965
7822,-0.299,0.348,0.177,0.0,0.024,0.5106997172816217
7823,0.0,0.041,0.045,0.0,0.0,-0.033066341982444625
7824,0.0,0.316,0.404,0.584,0.0,0.6251937239130544
7825,0.0,0.057,0.087,0.516,0.0,0.6439274900368455
7826,-0.112,0.061,0.042,0.692,0.0,0.8191547266856609
7827,-0.232,0.179,0.024,0.0,0.075,0.8036719964337243
7828,0.0,0.029,0.013,0.714,0.0,0.6303132644318656
7829,-0.186,0.112,0.133,0.62,0.33,0.9031094088041455
7830,0.14899999999999997,0.0,0.23,0.0,0.053,0.7282057797548999
7831,0.0,0.0,0.0,0.848,0.0,0.505717954339388
7832,-0.035,0.0,0.0,0.528,3.541,0.6316618834039767
7833,0.0,-0.095,-0.044,0.31,-0.443,0.33599962022187957
7834,0.134,0.331,0.132,0.0,0.094,0.8437322141416833
7835,0.0,0.125,0.377,0.0,0.125,0.6634259128610609
7836,0.0,0.0,0.0,0.492,0.0,0.3016020566747518
7837,0.0,-0.208,0.0,0.0,0.199,0.5189515709491761
7838,-0.044,0.0,0.0,0.0,0.0,0.18036689308813447
7839,-0.199,0.152,0.119,0.54,0.031,0.8184728322714975
7840,0.113,0.117,0.0,0.0,0.0,0.15023638766041636
7841,2.394,0.0,0.249,0.775,-0.063,0.6970826798329668
7842,-0.363,0.0,0.0,0.581,0.02,0.4214083450248266
7843,-0.876,0.0,0.022,0.0,0.0,0.452147488896785
7844,0.0,0.0,-0.023,0.661,0.0,0.3983840381986108
7845,-0.617,0.0,0.512,0.0,0.044,0.7453363665832292
7846,0.196,0.0,0.218,0.365,0.0,0.5554256944969481
7847,0.167,0.229,0.169,0.0,0.0,0.4631604383783535
7848,0.653,0.0,0.272,0.0,0.039,0.6883990442683305
7849,0.0,0.0,0.0,0.399,0.0,0.04218559700676194
7850,0.0,-0.017,0.006,0.795,7.311,0.7947422444234258
7851,0.0,0.0,0.0,0.891,0.0,0.5893733336840696
7852,0.0,0.0,0.045,0.0,0.0,0.18242437934045852
7853,-0.08199999999999999,0.0,0.341,0.697,0.0,0.7717309140313373
7854,0.279,-0.032,0.11499999999999999,0.0,0.456,0.8433907286748447
7855,0.0,0.092,0.181,0.0,0.0,0.6619178269320076
7856,0.0,0.0,0.0,0.428,0.0,0.4480198935865495
7857,0.07100000000000001,0.0,-0.018,0.58,0.0,0.7948977327348274
7858,-0.182,0.45499999999999996,-0.288,0.0,0.028,0.5227290916172462
7859,0.0,0.057,0.062,0.924,0.0,0.7405091639007948
7860,0.0,0.0,0.443,0.579,-0.038,0.5740064129032765
7861,0.034,0.183,0.168,0.49,0.0,0.7092942141233763
7862,-0.195,0.293,0.363,0.392,0.0,0.5779164299492915
7863,0.0,0.157,0.113,0.0,-0.082,0.3130206178283056
7864,0.0,0.072,0.118,0.508,-0.123,0.37546708477412405
7865,0.0,0.057,0.08,0.599,0.0,0.3818160951124975
7866,0.0,0.0,0.079,0.0,0.757,0.5565895714632284
7867,0.0,-0.04,0.0,0.0,0.599,0.22087824735182893
7868,-0.044,0.033,0.0,0.0,8.646,0.5373856079716507
7869,0.0,0.024999999999999994,0.143,0.521,0.0,0.6188274499168513
7870,0.094,0.015,0.0,0.36,0.0,0.6675472943477341
7871,0.0,0.051,0.0,0.0,0.427,0.5018217995367249
7872,-0.068,0.129,0.089,0.0,0.0,0.5049283064334811
7873,0.171,0.069,0.042,0.307,0.0,0.6209316115423515
7874,-0.021,0.0,0.058,0.425,0.09,0.89100177626533
7875,0.177,0.132,0.314,-0.284,0.032,0.5095867180819033
7876,0.182,0.051000000000000004,0.10400000000000001,0.315,0.0,0.7494447711509701
7877,0.106,-0.082,0.049,0.404,0.0,0.6003474113639782
7878,0.0,0.0,0.0,0.583,-0.117,0.44136337295812333
7879,0.0,-0.11699999999999999,0.243,0.524,0.0,0.7503590292309957
7880,-1.43,0.0,0.117,0.0,0.0,0.646113075141455
7881,-0.133,0.154,0.147,0.34,0.0,0.5850797088800377
7882,0.0,-0.038,0.041,0.0,0.472,0.4854152541136505
7883,-0.08,0.0,0.09700000000000003,0.0,0.378,0.5797380767214458
7884,-0.491,0.12,0.275,0.554,-0.028,0.7493077915617743
7885,0.0,0.032,0.0,0.668,0.879,0.6917209663316369
7886,0.0,0.0,0.13799999999999998,0.823,0.0,0.6286881442986062
7887,0.144,0.025,0.046000000000000006,-0.161,0.17,0.7072753761499198
7888,0.0,0.203,0.147,0.0,0.03,0.7403604926153171
7889,0.309,0.089,0.274,0.0,0.101,0.7772726781113731
7890,0.0,0.013000000000000001,-0.018,1.215,0.0,0.790417568195781
7891,0.113,0.0,0.019999999999999997,0.905,0.0,0.7235815425656235
7892,0.031,0.028,0.045,0.0,1.191,0.5406238443016993
7893,0.0,-0.289,0.281,0.205,0.0,0.5048163747774514
7894,0.0,0.0,0.056,0.388,-0.917,0.48454503964996165
7895,0.337,0.354,0.323,0.0,0.044,0.6716490696235329
7896,0.0,0.309,0.292,0.0,0.028,0.8230667337672921
7897,0.02600000000000001,0.149,0.081,0.252,0.0,0.7972008094770745
7898,0.0,0.275,0.0,0.562,0.0,0.4597767964814541
7899,0.249,-0.108,0.209,0.836,0.0,0.7302219359520693
7900,0.081,0.0,0.087,0.852,0.0,0.8729353553666752
7901,0.3,0.0,0.0,0.0,0.0,0.38643108391117764
7902,0.0,0.0,0.1,0.431,0.0,0.21239091399771926
7903,-0.066,0.0,0.072,0.0,0.905,0.8137842763387301
7904,0.079,0.066,-0.010000000000000002,0.0,0.721,0.6922031494101131
7905,0.0,0.0,0.079,0.856,0.0,0.6425446646571528
7906,0.0,0.0,0.164,0.419,0.256,0.723453092431994
7907,0.103,0.0,0.0,1.046,0.0,0.6567117411402963
7908,0.0,0.0,0.323,0.0,0.0,0.14326727319141574
7909,0.053,-0.058,-0.011999999999999997,0.125,0.0,0.26537401636350044
7910,0.0,-0.164,0.0,1.263,0.0,0.8265168694341168
7911,-0.086,-0.035,0.106,0.446,0.419,0.8159801135577719
7912,-0.49,-0.21,0.242,0.0,0.0,0.4581245468621219
7913,0.0,0.0,0.0,0.77,0.0,0.4509966617742981
7914,-0.46099999999999997,0.073,0.147,0.0,0.037,0.9352269608772441
7915,0.28800000000000003,0.0,0.216,0.473,0.0,0.5482269504496773
7916,0.146,0.0,0.076,0.0,0.526,0.7918943341354305
7917,0.184,0.09,0.047,0.0,0.056,0.6653854244560335
7918,0.0,0.0,-0.088,0.586,0.0,0.6349936661716895
7919,0.122,-0.289,0.177,0.198,-0.004,0.7613476089602281
7920,-0.233,0.0,0.201,0.0,0.189,0.5208556937418178
7921,0.16999999999999998,0.0,0.0,0.941,0.0,0.7629534910639844
7922,-0.15,0.273,0.14,0.509,0.136,0.8337828336338654
7923,0.0,0.0,0.272,0.0,0.047,0.8522474857590921
7924,0.015,0.0,0.0,0.429,0.0,0.4636241783720402
7925,0.08,0.045,0.066,0.57,0.0,0.5154660331184528
7926,-0.281,0.0,0.108,0.201,-0.11,0.7097876081486729
7927,0.045,0.052,0.0,0.0,0.0,0.31237413668129166
7928,0.0,0.0,0.082,0.0,0.442,0.6217736879606095
7929,0.138,0.0,0.0,0.0,0.307,0.7593775560367796
7930,0.128,0.173,0.306,0.539,0.0,0.680324163905965
7931,0.14500000000000002,-0.006,-0.02,0.339,0.32,0.742949496301141
7932,0.0,0.0,0.061,0.0,0.158,0.3512701518520164
7933,0.0,0.0,0.0,0.86,0.0,0.5698509558281128
7934,0.0,0.0,0.116,0.0,0.215,0.7575943530813958
7935,0.0,0.0,0.03,0.0,1.259,0.4733540762925278
7936,0.0,0.479,0.0,0.0,0.0,0.46242844252539883
7937,0.0,0.222,0.0,0.0,0.087,0.6518130363878466
7938,0.27,0.0,0.0,0.627,0.02,0.6221597313352503
7939,0.027,0.0,0.041,0.387,1.93,0.8731037468869375
7940,0.0,0.079,0.118,0.559,0.0,0.8398961028992248
7941,0.133,0.0,0.00899999999999998,0.0,0.779,0.5324136085896591
7942,0.303,0.0,0.0,0.0,0.0,0.3675999190509912
7943,0.251,0.015,-0.023,0.119,0.0,0.3710895542261021
7944,0.446,-0.148,0.096,0.892,0.0,0.8505828076466895
7945,0.0,0.011999999999999997,-0.04700000000000001,0.928,0.0,0.7255578905858237
7946,0.0,-0.015,-0.018,0.0,-0.44,0.25199117157475337
7947,0.031,-0.045,0.0,0.131,0.0,0.015230328145034444
7948,0.0,0.0,0.319,0.507,0.0,0.623451417819157
7949,0.0,0.0,-0.008,0.788,0.0,0.5539770064067806
7950,0.168,0.088,0.13,0.445,0.0,0.6293642666703358
7951,-0.307,0.0,0.269,0.52,0.0,0.7373367294576163
7952,0.0,0.169,0.102,0.0,0.305,0.7706189224086384
7953,0.075,0.006,0.008,1.021,0.0,0.921229200261946
7954,0.256,0.278,0.285,0.0,0.036,0.7618140218604155
7955,0.0,0.044,0.033,0.0,0.0,0.7056968583593988
7956,1.053,-0.382,0.11400000000000002,0.567,0.0,0.6522342245213004
7957,0.126,-0.068,0.111,0.0,0.0,0.4469602934285154
7958,0.0,0.094,0.07400000000000001,0.0,0.282,0.8670682511402914
7959,-0.155,0.05,0.083,0.415,0.0,0.5991520005876501
7960,0.082,-0.036,0.03799999999999999,0.457,0.0,0.7689970790975775
7961,-0.134,0.21799999999999997,0.105,0.0,0.079,0.7465360538596055
7962,0.163,0.16,0.163,0.453,0.0,0.5816498673771702
7963,0.293,0.28400000000000003,0.094,0.401,-0.018,0.7890372588090677
7964,-0.169,0.113,0.0,0.0,0.0,0.24057182549993728
7965,-0.075,-0.155,0.0,0.0,0.681,0.6123792162390889
7966,0.204,0.101,0.09,0.562,0.0,0.5539189052042939
7967,0.0,0.12,0.0,0.422,0.0,0.35932387268787314
7968,0.0,-0.072,0.0,0.546,0.0,0.7281209077034054
7969,-0.181,0.028,0.039,0.0,0.0,0.598435172054607
7970,-0.013,0.0,0.014,0.0,10.899,0.5907509249723659
7971,1.591,-0.258,-0.254,0.0,0.0,0.4772418747339102
7972,0.764,0.0,0.203,0.0,0.0,0.7858919029756377
7973,0.0,0.0,0.124,0.786,0.0,0.734491122774352
7974,1.656,0.0,0.0,0.558,0.0,0.4194765866470521
7975,0.0,0.17,0.0,0.0,0.0,0.2233637087773166
7976,-0.255,0.31,-0.301,0.584,0.0,0.6304176312877212
7977,0.0,0.044,0.035,0.447,0.0,0.3759766743160977
7978,-0.057,-0.04,0.008,-0.099,1.104,0.7661932134414903
7979,0.0,0.116,0.134,0.324,-0.085,0.5140472527047022
7980,0.0,0.067,0.049,0.644,0.131,0.9040465133313721
7981,0.0,0.0,0.0,0.553,0.0,0.2977173207595163
7982,0.0,0.0,0.066,0.39,0.0,0.6003325006812069
7983,0.0,0.0,0.12,0.38,0.0,0.47659758233323235
7984,0.33,0.0,0.105,0.0,0.008,0.4077059153558723
7985,0.502,0.0,0.368,0.0,0.054,0.8208632423987844
7986,0.918,-0.512,0.0,0.729,0.0,0.559100773531364
7987,0.0,0.092,0.414,0.0,0.09,0.9103700355333637
7988,0.15800000000000003,0.031,0.081,0.657,0.148,0.8272161801130946
7989,0.0,0.0,-0.045,0.0,0.289,0.6066229654369344
7990,0.0,-0.197,0.213,0.418,0.0,0.39758979479570344
7991,-0.029,0.021,0.032,0.669,0.0,0.838464791541542
7992,0.124,-0.079,-0.08099999999999999,0.475,-0.069,0.5043285824449901
7993,0.0,0.0,0.0,0.791,0.0,0.5550612995590698
7994,0.265,0.088,-0.041,0.403,0.079,0.768159324795897
7995,0.11,0.0,0.351,0.828,0.0,0.7885863095600718
7996,-0.133,-0.01800000000000001,0.042,0.525,0.0,0.5809432522498644
7997,0.0,-0.062,0.0,0.178,0.0,0.26404047013860454
7998,0.07,-0.143,0.114,0.507,0.0,0.8012949185815501
7999,0.0,-0.025,0.0,0.0,14.48,0.6794426661043881
8000,0.0,0.078,0.045,0.489,0.0,0.4805661902514107
8001,0.0,0.173,0.494,0.829,0.0,0.6185397773473812
8002,0.0,0.0,0.071,0.505,0.0,0.6749013781311313
8003,0.101,0.1,0.052000000000000005,0.0,0.0,0.520846617364809
8004,0.0,0.028,0.0,0.73,0.0,0.6910328402932391
8005,0.0,0.083,0.065,0.675,0.0,0.80768811902928
8006,0.357,0.119,0.141,0.0,0.0,0.568210879638031
8007,0.0,0.019,0.0,-0.287,2.175,0.5718292132339456
8008,0.342,0.199,0.102,0.348,0.0,0.8730024647954762
8009,0.45,-0.165,0.2,0.43,0.0,0.5169786718624334
8010,0.0,0.049,0.051,0.341,0.0,0.4325070796367746
8011,0.0,-0.068,0.0,0.0,1.465,0.6994092240144592
8012,0.0,0.124,0.135,0.568,0.0,0.6086359474237023
8013,-0.052,0.0,0.05399999999999999,0.0,0.259,0.6342715219954287
8014,0.0,0.149,0.361,0.0,0.07,0.6851259976701694
8015,0.103,0.067,-0.062,0.294,0.078,0.6782644939209581
8016,0.0,0.045,0.065,0.506,0.0,0.8069031744906876
8017,0.0,0.0,-0.038,0.695,0.0,0.6165366669730861
8018,-0.553,2.321,0.0,0.977,0.0,0.6135283436660557
8019,0.0,0.0,0.352,0.0,0.029,0.5252234649951422
8020,0.293,0.0,0.115,0.214,0.0,0.4195047121097919
8021,0.034,0.148,0.046,0.0,0.247,0.6941200771049062
8022,0.098,0.054,0.071,0.201,0.0,0.4142409007543756
8023,-0.11599999999999999,0.424,0.0,0.268,0.0,0.7440012874009008
8024,0.0,0.217,0.184,0.0,0.023,0.7114904799992835
8025,-0.025,0.04,0.032,0.792,0.0,0.7890870106840671
8026,0.157,0.0,0.165,0.0,0.265,0.7889553526764065
8027,0.0,0.0,-0.073,0.55,0.102,0.7092524264824478
8028,1.779,0.239,0.499,0.569,0.0,0.7654688105148619
8029,0.0,0.0,0.326,0.826,0.0,0.5909245547404364
8030,0.125,0.0,0.068,0.698,0.0,0.7969754990790846
8031,-0.173,0.035,-0.011000000000000003,0.461,0.0,0.717097191664414
8032,0.066,-0.1,-0.003999999999999997,0.0,0.846,0.8261820496224523
8033,0.0,0.388,0.0,0.0,0.0,0.6174170561027138
8034,0.0,0.111,0.046,0.0,0.209,0.8195476411126804
8035,0.0,-0.057,0.102,0.526,0.0,0.6351668556649412
8036,-0.064,0.0,0.011999999999999999,0.544,-0.347,0.6771648510201875
8037,0.0,0.0,0.01,0.0,0.0,-0.13649107168503805
8038,0.0,0.043,0.146,0.85,-0.198,0.6936388546400596
8039,0.491,0.206,0.0,0.439,-0.152,0.8321929655300919
8040,1.17,0.18700000000000003,0.0,0.345,0.026,0.9043127175759659
8041,0.081,0.114,0.174,0.228,0.0,0.6174494406551452
8042,0.162,0.0,0.172,0.424,0.312,0.9338745369424295
8043,0.0,0.0,0.0,0.0,-0.856,0.329448821962274
8044,0.0,0.138,0.10500000000000001,0.0,-0.021,0.2723597498600585
8045,0.492,0.0,0.0,0.0,0.072,0.7317684312586378
8046,0.041,-0.055,0.066,0.339,0.171,0.988098009358463
8047,0.103,-0.045,0.172,0.0,0.089,0.7251304110758755
8048,0.0,0.0,0.0,-0.459,0.034,0.3447935515894843
8049,-0.095,-0.161,0.28600000000000003,0.133,-0.037,0.7946453745122253
8050,0.119,0.039,0.0,0.0,1.933,0.48672828681610436
8051,-0.244,0.182,0.0,0.0,0.019,0.39480582504418116
8052,-0.16,-0.084,-0.111,0.0,0.079,0.5731346028024895
8053,0.047,0.0,0.0,0.0,0.22,0.3475705958324077
8054,0.042,0.043000000000000003,-0.011000000000000003,0.127,0.0,0.45658025368391786
8055,0.0,0.0,0.25,0.0,0.057,0.43238598084703606
8056,0.025,-0.021,-0.011,1.103,0.0,0.8540717824154157
8057,0.388,0.192,0.12,0.594,0.0,0.8146300447612269
8058,0.0040000000000000036,-0.064,0.073,0.0,0.328,0.7563828381759947
8059,0.0,0.03,0.0,0.363,0.948,0.9065424390654527
8060,0.0,0.0,0.019,0.464,0.243,0.8700325786084578
8061,0.392,0.153,0.353,0.0,0.0,0.6492659491199286
8062,0.0,0.0,0.085,0.774,0.0,0.631460770762739
8063,0.0,-0.027000000000000024,0.0,0.0,0.36,0.6010512920665576
8064,0.0,0.057,0.045,0.62,0.0,0.8456230904616793
8065,0.255,0.105,0.26,0.265,0.021,0.8907053646580197
8066,0.0,0.0,0.051,0.0,0.0,0.17280346487774245
8067,0.058,0.0,0.03900000000000001,0.896,0.0,0.6347346607758555
8068,0.228,0.0,0.354,0.537,0.0,0.6691770584953654
8069,0.0,0.019,0.0,0.72,0.0,0.31273103064780905
8070,0.0,0.187,0.0,0.0,0.135,0.6149119294739849
8071,0.0,0.0,-0.223,0.0,0.059,0.5544299808351931
8072,0.168,-0.054,0.128,0.0,-0.113,0.5129280075422595
8073,0.035,0.0,0.0,0.0,1.513,0.47782505537963793
8074,0.0,0.055,0.0,0.748,-2.235,0.32589940482771895
8075,0.061,0.0,0.0,0.0,0.283,0.325319311563008
8076,0.0,0.184,0.0,0.423,0.047,0.8674651363061456
8077,0.186,0.094,0.097,0.0,0.206,0.6211067697948487
8078,-0.17,0.184,0.076,0.0,0.13,0.8528722029086966
8079,-0.05299999999999999,-0.072,-0.085,0.495,0.049,0.7339787534792721
8080,0.186,0.068,0.044,-0.111,0.025,0.5158405099949444
8081,0.0,0.025999999999999995,0.0,0.0,0.0,0.4695133418197087
8082,0.0,0.05499999999999999,0.10300000000000001,0.879,-0.377,0.7900087332454012
8083,0.0,0.01,0.017,0.0,3.258,0.7297066041687614
8084,0.0,0.0,0.037,0.746,0.0,0.6111403951640695
8085,0.257,-0.252,-0.121,0.364,-0.149,0.7297120234605239
8086,0.0,0.0,0.231,0.0,0.086,0.6905773448961121
8087,0.0,-0.025,0.0,0.0,-0.959,0.08561547129676583
8088,1.27,0.631,0.276,0.0,0.026,0.6824483189779775
8089,0.0,0.0,-0.103,-0.16,0.053,0.4072065692089081
8090,0.0,0.167,0.228,0.363,0.0,0.43036987673758575
8091,0.205,-0.161,0.11299999999999999,0.335,0.0,0.6999865349269274
8092,0.03,0.041,0.017,0.371,1.8,0.7616362874555539
8093,-0.075,-0.042,0.148,0.648,0.0,0.7057171240055855
8094,0.0,0.018000000000000002,0.0,-0.145,0.049,0.3802598933887864
8095,0.023,-0.1,0.0,0.0,0.967,0.8677268390274249
8096,0.235,-0.034,0.0,0.737,0.0,0.7055545361533374
8097,0.372,0.0,0.371,0.0,0.06,0.44873007789570085
8098,-0.045,0.071,0.101,1.212,0.0,0.8490865688077632
8099,0.0,-0.058,0.253,0.0,0.134,0.7439966803468618
8100,0.051,0.0,0.045,0.729,0.0,0.6172576065557166
8101,0.0,0.0,-0.088,0.0,0.032,0.6394372058155723
8102,0.257,0.0,0.407,0.513,0.0,0.7435966493014952
8103,0.0,0.246,0.151,0.0,0.03,0.6814827656340096
8104,0.0,-0.326,-0.142,0.0,0.022,0.492842070882055
8105,0.019,0.0,0.0,0.509,0.0,0.4176043225817184
8106,0.516,0.0,0.0,0.0,0.022,0.48973156478633917
8107,-0.022,0.0,-0.011000000000000003,1.105,0.0,0.7142941530081239
8108,-0.202,-0.135,0.0,0.501,0.149,0.8432840128573267
8109,0.0,0.0,0.0,0.202,0.0,0.004293569283738363
8110,0.0,0.101,0.057,0.0,0.48,0.8477196277241797
8111,-0.272,0.17,0.31,0.0,0.031,0.5792163028804005
8112,-0.259,0.0,-0.169,0.719,0.012,0.6854135454781114
8113,0.0,-0.298,0.0,0.739,0.0,0.5599701629494838
8114,0.0,0.0,0.0,0.988,0.0,0.6100547224317199
8115,0.224,0.0,0.027999999999999997,0.458,-0.087,0.535537633914265
8116,-0.078,0.161,0.116,0.0,0.0,0.5670154703694461
8117,0.0,0.16,0.112,0.0,0.0,0.21297111496480647
8118,0.27,0.192,0.102,0.0,0.0,0.24499673310977177
8119,0.063,0.059,0.092,0.459,0.0,0.6705223004241933
8120,0.0,0.611,0.332,0.496,-0.143,0.8230153879693438
8121,0.088,0.12400000000000001,-0.114,0.587,0.0,0.7358526474523481
8122,0.061,-0.297,-0.339,0.0,0.053,0.5836127936345783
8123,0.0,0.0,0.052,0.0,1.459,0.4172421896483498
8124,0.166,0.505,0.0,0.0,0.0,0.3844544761953701
8125,0.353,0.191,0.44699999999999995,0.0,0.024,0.8876433235255584
8126,0.0,0.859,0.303,0.514,0.0,0.3532886232085085
8127,0.072,0.0,0.0,1.014,0.0,0.7146767969857342
8128,0.0,0.0,0.161,0.399,0.0,0.32119181468308566
8129,0.0,0.0,0.0,0.464,0.0,0.2515209690171494
8130,-0.245,-0.192,0.21299999999999997,0.423,-0.043,0.4585000855459834
8131,-0.999,0.0,0.286,0.447,0.0,0.41615673129021113
8132,0.0,0.123,0.06999999999999999,0.0,0.162,0.7422959526054969
8133,0.0,0.0,0.048,0.709,0.0,0.7220944327351229
8134,-0.145,0.0,0.227,0.0,0.0,0.29149662795571485
8135,0.105,-0.371,-0.099,0.0,0.0,0.23232465766518517
8136,0.0,0.0,0.0,0.557,0.0,0.3355500184943381
8137,0.0,-0.092,0.0,0.452,0.308,0.671053809984682
8138,0.579,0.0,0.0,0.0,0.058,0.5814718740464637
8139,0.0,0.286,0.717,0.399,0.0,0.8456435581647045
8140,-0.212,0.0,0.05499999999999999,0.335,0.0,0.42864236047605875
8141,0.237,-0.162,0.341,0.599,-0.079,0.7336436078842578
8142,0.082,-0.102,0.112,0.0,0.505,0.7337965966023889
8143,0.0,0.045,0.057,0.471,-0.769,0.6063660008920955
8144,0.118,-0.073,0.045,0.314,-0.065,0.5713242470384599
8145,-0.03,0.0,0.019,0.863,0.0,0.6904026769322916
8146,0.105,-0.010999999999999996,0.071,0.0,0.069,0.7399790589979114
8147,0.0,0.0,0.0,0.0,0.012,0.1905376106720731
8148,0.104,-0.031,-0.065,0.35,0.0,0.6777724835115426
8149,0.058,0.025,0.022,0.705,0.0,0.6682930564290683
8150,0.0,-0.063,0.131,0.0,0.069,0.4028088907487899
8151,0.376,-0.097,-0.005999999999999998,0.0,0.058,0.6579523814112538
8152,0.058,0.101,0.143,0.0,0.382,0.8588681870208515
8153,0.0,0.277,0.0,0.473,0.0,0.9185629918761067
8154,0.182,0.0,0.102,0.0,0.114,0.6843817441890729
8155,0.045,0.097,0.025,0.0,1.078,0.8758457511708383
8156,0.178,0.127,0.08799999999999998,0.0,0.0,0.5292700392906984
8157,0.341,-0.242,0.294,0.513,0.0,0.874477624600782
8158,0.0,0.235,0.0,0.0,0.024,0.47870492557228717
8159,0.0,-0.031,-0.02,0.0,2.94,0.4907137849873241
8160,0.0,0.055,0.128,0.345,0.0,0.6599302253029238
8161,0.0,0.0,0.17200000000000001,0.0,0.029,0.37617453325363637
8162,0.0,0.0,-0.407,0.766,0.0,0.43303727591176133
8163,-0.081,0.0,-0.033,0.448,0.0,0.5455251400071165
8164,0.0,0.207,0.0,0.0,0.096,0.44788526299444986
8165,0.0,-0.067,0.048,0.0,0.452,0.2109796661249579
8166,0.035,0.023,0.041,0.0,-0.391,0.3649626239695094
8167,0.091,0.072,0.089,0.0,0.022,0.3960787464132468
8168,0.0,0.136,0.06500000000000002,0.0,0.033,0.6677207565529757
8169,0.0,0.0,0.0,0.0,2.7,0.28673976997017847
8170,0.16099999999999998,0.236,0.213,0.429,0.0,0.6857146399478943
8171,0.0,0.086,0.145,1.182,0.0,0.8990025342138455
8172,-0.059,0.151,0.0,0.0,0.874,0.38011996490844147
8173,0.0,0.0,0.029,0.0,0.126,0.5841315089314123
8174,0.0,0.0,0.0,0.56,0.0,0.3768283149453058
8175,0.097,0.131,0.299,0.45,0.0,0.9140404043625233
8176,0.0,0.0,0.0,-0.216,0.039,0.5868025783716813
8177,-0.16,-0.237,0.431,0.407,0.0,0.8627155903607618
8178,0.0,-0.665,-0.278,0.0,0.0,0.7008732211955389
8179,0.258,0.076,0.128,0.397,0.087,0.831860353687499
8180,0.468,0.16,0.312,0.0,0.0,0.6003097447893797
8181,0.0,0.086,0.112,0.0,-0.104,0.5102044462644497
